date,feature,horizon,bucket,mean_future_return,mean_future_move_bps,median_future_move_bps,observation_count,row_type,top_minus_bottom_move_bps,monotonicity_spearman,median,std,t_stat,positive_days,positive_pct,valid_days
2024-01-01,microprice_deviation_bps,500ms,6,8.28635312342e-07,0.00828816770866,0,86396,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,500ms,7,1.61442502729e-06,0.016146269667,0,86397,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,500ms,8,2.76310394156e-06,0.027633502514,0,86398,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,500ms,9,5.13990891251e-06,0.0514029427611,0,86399,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,500ms,10,1.51971756589e-05,0.151981187779,0,86398,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,500ms,,,,,863981,daily_monotonicity,,1,,,,,,
2024-01-01,microprice_deviation_bps,500ms,,,,,863981,daily_top_bottom,0.291496298706,,,,,,,
2024-01-01,ofi_500ms,500ms,1,-1.09037930353e-05,-0.109029428594,0,86396,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,2,-2.78015526987e-06,-0.027798046766,0,86397,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,3,-1.54152115027e-06,-0.0154121278737,0,86398,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,4,-7.68300550434e-07,-0.00768088393997,0,86399,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,5,6.90135818958e-08,0.000691772551238,0,86398,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,6,3.92937335316e-07,0.00393098658053,0,86399,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,7,1.10100505472e-06,0.0110123063356,0,86399,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,8,1.57454357597e-06,0.0157483355432,0,86398,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,9,3.06052758947e-06,0.0306088293776,0,86399,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,10,1.23338383747e-05,0.123347632806,0,86398,daily_bucket,,,,,,,,
2024-01-01,ofi_500ms,500ms,,,,,863981,daily_monotonicity,,1,,,,,,
2024-01-01,ofi_500ms,500ms,,,,,863981,daily_top_bottom,0.2323770614,,,,,,,
2024-01-01,qi_1,500ms,1,-1.40570606692e-05,-0.140562418119,0,86399,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,2,-5.1478893741e-06,-0.0514748245284,0,86399,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,3,-2.36716155202e-06,-0.0236690698005,0,86398,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,4,-1.04158776942e-06,-0.0104139805986,0,86399,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,5,-3.91764099431e-07,-0.00391549526386,0,86398,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,6,8.55307150045e-07,0.00855498282759,0,86396,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,7,1.70109580006e-06,0.0170131030221,0,86397,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,8,2.76015986224e-06,0.0276041345819,0,86398,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,9,5.09972039468e-06,0.0510011412108,0,86399,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,10,1.51278189754e-05,0.151287234542,0,86398,daily_bucket,,,,,,,,
2024-01-01,qi_1,500ms,,,,,863981,daily_monotonicity,,1,,,,,,
2024-01-01,qi_1,500ms,,,,,863981,daily_top_bottom,0.29184965266,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,1,-2.44461873725e-06,-0.024443797428,0,69578,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,2,-1.39464375827e-06,-0.0139447747745,0,69577,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,3,-2.75956539349e-06,-0.027590966052,0,69577,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,4,-6.74663581568e-06,-0.0674587855131,0,69576,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,5,-1.07192555076e-06,-0.0107141108002,0,69577,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,6,1.33507429054e-06,0.0133553511192,0,69578,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,7,4.67335932653e-06,0.046739552467,0,69573,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,8,7.21418181654e-06,0.0721479282392,0,69577,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,9,1.67504322387e-06,0.0167520117562,0,69577,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,10,2.96463086359e-06,0.0296508517288,0,69577,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,,,,,695767,daily_monotonicity,,0.793939393939,,,,,,
2024-01-01,trade_imbalance_500ms,500ms,,,,,695767,daily_top_bottom,0.0540946491568,,,,,,,
2024-01-01,di_10,5s,1,-5.8371966861e-05,-0.583623972827,-0.278274052336,86399,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,2,-3.36469388168e-05,-0.336401175721,0,86399,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,3,-2.03264475788e-05,-0.203210651561,0,86398,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,4,-1.05743942575e-05,-0.105697820164,0,86399,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,5,-4.40145970565e-06,-0.0439688087294,0,86398,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,6,8.76997979488e-06,0.0877465146935,0,86396,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,7,1.51208752854e-05,0.151252961719,0,86386,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,8,2.66342109926e-05,0.26639464564,0,86390,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,9,4.01340064653e-05,0.401410433797,0,86373,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,10,6.20747815609e-05,0.620838556084,0.291182375388,86398,daily_bucket,,,,,,,,
2024-01-01,di_10,5s,,,,,863936,daily_monotonicity,,1,,,,,,
2024-01-01,di_10,5s,,,,,863936,daily_top_bottom,1.20446252891,,,,,,,
2024-01-01,di_5,5s,1,-5.92849278445e-05,-0.592752998235,-0.295729698362,86399,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,2,-3.40486379431e-05,-0.340417877854,0,86399,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,3,-1.97398426982e-05,-0.197344430648,0,86398,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,4,-1.02922766927e-05,-0.102876708781,0,86399,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,5,-3.63901830977e-06,-0.0363450003474,0,86398,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,6,7.90853952663e-06,0.0791314699405,0,86396,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,7,1.56035592524e-05,0.156077574798,0,86385,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,8,2.56286600496e-05,0.256338234202,0,86385,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,9,4.03189571936e-05,0.403264519904,0,86379,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,10,6.29565175874e-05,0.629654731549,0.306444960598,86398,daily_bucket,,,,,,,,
2024-01-01,di_5,5s,,,,,863936,daily_monotonicity,,1,,,,,,
2024-01-01,di_5,5s,,,,,863936,daily_top_bottom,1.22240772978,,,,,,,
2024-01-01,microprice_deviation_bps,5s,1,-5.67629870061e-05,-0.567540851087,-0.254036863336,86399,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,2,-3.58347498289e-05,-0.358272726208,0,86399,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,3,-1.99062723237e-05,-0.19901096535,0,86398,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,4,-1.08833082833e-05,-0.10878699754,0,86399,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,5,-4.24282521508e-06,-0.0423809303007,0,86398,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,6,9.01989951948e-06,0.0902467638774,0,86396,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,7,1.72268286702e-05,0.172312680535,0,86382,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,8,2.45245746406e-05,0.245297219508,0,86387,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,9,3.82819808908e-05,0.382893090857,0,86380,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,10,6.39876306385e-05,0.639964645573,0.307556946239,86398,daily_bucket,,,,,,,,
2024-01-01,microprice_deviation_bps,5s,,,,,863936,daily_monotonicity,,1,,,,,,
2024-01-01,microprice_deviation_bps,5s,,,,,863936,daily_top_bottom,1.20750549666,,,,,,,
2024-01-01,ofi_5s,5s,1,-3.38792946298e-05,-0.338694144951,0,86399,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,2,-2.79115122837e-05,-0.279039781747,0,86399,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,3,-1.38830243242e-05,-0.138775615658,0,86397,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,4,-6.90499780343e-06,-0.0690093648456,0,86382,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,5,-3.66763573437e-06,-0.0366455556871,0,86391,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,6,3.64021675945e-06,0.0364349235713,0,86397,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,7,8.97126230411e-06,0.0897564703827,0,86396,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,8,2.03314977672e-05,0.203373844621,0,86392,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,9,3.44731731579e-05,0.344810227,0,86385,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,10,4.42312191459e-05,0.44241225095,0.00708866346677,86398,daily_bucket,,,,,,,,
2024-01-01,ofi_5s,5s,,,,,863936,daily_monotonicity,,1,,,,,,
2024-01-01,ofi_5s,5s,,,,,863936,daily_top_bottom,0.781106395901,,,,,,,
2024-01-01,qi_1,5s,1,-5.75739323872e-05,-0.575649094534,-0.257725286166,86399,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,2,-3.56780335681e-05,-0.356706292323,0,86399,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,3,-1.96422252721e-05,-0.196371265448,0,86398,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,4,-1.0577097712e-05,-0.105724842107,0,86399,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,5,-4.15571643278e-06,-0.0415095849243,0,86398,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,6,8.87677633866e-06,0.0888154961525,0,86396,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,7,1.73786129211e-05,0.173830150418,0,86390,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,8,2.48536304217e-05,0.248586512749,0,86382,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,9,3.77094742219e-05,0.37716824426,0,86383,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,10,6.42222143611e-05,0.642311919837,0.3127243239,86392,daily_bucket,,,,,,,,
2024-01-01,qi_1,5s,,,,,863936,daily_monotonicity,,1,,,,,,
2024-01-01,qi_1,5s,,,,,863936,daily_top_bottom,1.21796101437,,,,,,,
2024-01-01,trade_imbalance_5s,5s,1,-2.31318342337e-05,-0.231270535006,0,86396,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,2,-1.89054370667e-05,-0.188997006725,0,86395,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,3,-1.15475863183e-05,-0.115414037096,0,86395,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,4,-6.98556141845e-06,-0.0697897533829,0,86395,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,5,4.91447399362e-08,0.000558453047183,0,86395,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,6,4.30045671563e-06,0.0430728078091,0,86396,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,7,1.19049017497e-05,0.119112194317,0,86395,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,8,1.82075604656e-05,0.182143582259,0,86393,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,9,2.41166209317e-05,0.241229131476,0,86347,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,10,2.74156054037e-05,0.274208105314,0,86395,daily_bucket,,,,,,,,
2024-01-01,trade_imbalance_5s,5s,,,,,863902,daily_monotonicity,,1,,,,,,
2024-01-01,trade_imbalance_5s,5s,,,,,863902,daily_top_bottom,0.50547864032,,,,,,,
2024-02-01,di_10,100ms,1,-6.00798634512e-06,-0.060077530073,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,2,-1.53600060079e-06,-0.0153592321592,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,3,-7.37545551506e-07,-0.00737490159905,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,4,-3.37135236966e-07,-0.00337098925504,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,5,-8.66082164365e-08,-0.000865678576987,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,6,1.65415255323e-07,0.00165456895226,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,7,3.96077547965e-07,0.00396119671784,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,8,6.98113591251e-07,0.00698163046621,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,9,1.52332594934e-06,0.0152340330808,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,10,6.0587297101e-06,0.0605897976572,0,86397,daily_bucket,,,,,,,,
2024-02-01,di_10,100ms,,,,,863979,daily_monotonicity,,1,,,,,,
2024-02-01,di_10,100ms,,,,,863979,daily_top_bottom,0.12066732773,,,,,,,
2024-02-01,di_5,100ms,1,-6.11024859227e-06,-0.0611001245966,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,2,-1.54119786119e-06,-0.0154111633534,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,3,-6.27875129476e-07,-0.00627829112123,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,4,-3.1242642508e-07,-0.00312385612366,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,5,-9.90229157625e-08,-0.000989820190774,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,6,1.41015925037e-07,0.00141054038711,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,7,3.83989370577e-07,0.00384030075767,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,8,6.49983520808e-07,0.00650029929195,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,9,1.51309107322e-06,0.0151318106752,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,10,6.13907806728e-06,0.0613932087838,0,86397,daily_bucket,,,,,,,,
2024-02-01,di_5,100ms,,,,,863979,daily_monotonicity,,1,,,,,,
2024-02-01,di_5,100ms,,,,,863979,daily_top_bottom,0.12249333338,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,1,-6.25626019052e-06,-0.0625599086671,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,2,-1.31904138855e-06,-0.013189764496,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,3,-5.29846694884e-07,-0.00529802484041,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,4,-2.70918458654e-07,-0.00270884452735,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,5,-1.22669230311e-07,-0.00122635005088,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,6,1.22347288759e-07,0.00122380098768,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,7,2.9883831425e-07,0.00298872375852,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,8,5.56340113162e-07,0.0055638429268,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,9,1.37440949271e-06,0.0137448202387,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,10,6.28318945518e-06,0.0628346258635,0,86397,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,100ms,,,,,863979,daily_monotonicity,,1,,,,,,
2024-02-01,microprice_deviation_bps,100ms,,,,,863979,daily_top_bottom,0.125394534531,,,,,,,
2024-02-01,ofi_100ms,100ms,1,-5.32946500725e-06,-0.0532922818142,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,2,-9.17487092449e-07,-0.00917397761079,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,3,-2.61965095433e-07,-0.00261919908759,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,4,-2.64041212286e-08,-0.000263620149915,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,5,3.10035718722e-08,0.000310220161252,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,6,6.69812087364e-10,7.16602448864e-06,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,7,2.28433955141e-08,0.000228792356315,0,86397,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,8,3.00156671873e-07,0.00300201495704,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,9,9.35990561599e-07,0.00936072631324,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,10,5.38097354517e-06,0.0538123554223,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_100ms,100ms,,,,,863979,daily_monotonicity,,0.963636363636,,,,,,
2024-02-01,ofi_100ms,100ms,,,,,863979,daily_top_bottom,0.107104637237,,,,,,,
2024-02-01,qi_1,100ms,1,-6.17479629124e-06,-0.0617455313286,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,2,-1.35327910809e-06,-0.0135320539073,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,3,-5.75827470417e-07,-0.00575777643337,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,4,-2.84185306177e-07,-0.00284144849716,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,5,-1.03147265816e-07,-0.00103105475851,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,6,1.52732027301e-07,0.0015276971583,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,7,3.55452216626e-07,0.00355494130026,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,8,5.8881081193e-07,0.00588858562667,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,9,1.4283086263e-06,0.0142838953629,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,10,6.10231836726e-06,0.0610256457325,0,86397,daily_bucket,,,,,,,,
2024-02-01,qi_1,100ms,,,,,863979,daily_monotonicity,,1,,,,,,
2024-02-01,qi_1,100ms,,,,,863979,daily_top_bottom,0.122771177061,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,1,-5.31309191483e-06,-0.0531284865786,0,27869,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,2,-2.06609085874e-06,-0.0206601775861,0,27869,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,3,-4.47429935565e-06,-0.0447404431567,0,27868,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,4,-4.24490332128e-06,-0.0424469072462,0,27869,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,5,-6.62780005168e-06,-0.0662744226172,0,27868,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,6,5.06793129769e-06,0.0506835232741,0,27869,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,7,5.1741669605e-06,0.051744219003,0,27869,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,8,2.34552326294e-06,0.0234563277283,0,27868,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,9,5.8591278717e-06,0.0585941107854,0,27869,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,10,4.41386953175e-06,0.0441409120835,0,27868,daily_bucket,,,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,,,,,278686,daily_monotonicity,,0.709090909091,,,,,,
2024-02-01,trade_imbalance_100ms,100ms,,,,,278686,daily_top_bottom,0.0972693986621,,,,,,,
2024-02-01,di_10,1s,1,-3.45004242173e-05,-0.344973908368,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,2,-1.53852908667e-05,-0.153834908621,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,3,-8.01483764195e-06,-0.0801350102848,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,4,-4.58691235426e-06,-0.0458573738882,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,5,-1.4952855343e-06,-0.0149408638686,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,6,1.46110783279e-06,0.014623489089,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,7,5.59019952795e-06,0.0559144037054,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,8,8.86208602172e-06,0.0886350806371,0,86393,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,9,1.54788035726e-05,0.154805593404,0,86397,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,10,3.39570078357e-05,0.339602120018,0,86394,daily_bucket,,,,,,,,
2024-02-01,di_10,1s,,,,,863970,daily_monotonicity,,1,,,,,,
2024-02-01,di_10,1s,,,,,863970,daily_top_bottom,0.684576028386,,,,,,,
2024-02-01,di_5,1s,1,-3.52753186756e-05,-0.352722261882,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,2,-1.5219045437e-05,-0.152172579756,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,3,-7.96641930871e-06,-0.079650708273,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,4,-4.10076329249e-06,-0.040996614985,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,5,-1.73101088116e-06,-0.017298006177,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,6,1.40733460714e-06,0.0140851624343,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,7,5.35884158957e-06,0.0536003277527,0,86398,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,8,8.62488848861e-06,0.086263327351,0,86393,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,9,1.57109823818e-05,0.157128575684,0,86397,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,10,3.45569814416e-05,0.345601567062,0,86394,daily_bucket,,,,,,,,
2024-02-01,di_5,1s,,,,,863970,daily_monotonicity,,1,,,,,,
2024-02-01,di_5,1s,,,,,863970,daily_top_bottom,0.698323828943,,,,,,,
2024-02-01,microprice_deviation_bps,1s,1,-3.5304246638e-05,-0.353008976363,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,2,-1.51566830137e-05,-0.151549798132,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,3,-7.53206295031e-06,-0.0753072121365,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,4,-3.89943628979e-06,-0.0389842041323,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,5,-1.90630906642e-06,-0.0190507878232,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,6,1.46668650779e-06,0.0146781744486,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,7,5.08969410882e-06,0.0509083661017,0,86398,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,8,8.55931138798e-06,0.0856077401981,0,86393,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,9,1.58356910078e-05,0.158374246134,0,86397,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,10,3.421380762e-05,0.342171058569,0,86394,daily_bucket,,,,,,,,
2024-02-01,microprice_deviation_bps,1s,,,,,863970,daily_monotonicity,,1,,,,,,
2024-02-01,microprice_deviation_bps,1s,,,,,863970,daily_top_bottom,0.695180034931,,,,,,,
2024-02-01,ofi_1s,1s,1,-2.99357760573e-05,-0.29932440843,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,2,-1.23369418926e-05,-0.123349396038,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,3,-5.23854140547e-06,-0.0523722119616,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,4,-1.70925240048e-06,-0.0170820327333,0,86397,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,5,-9.29142353593e-07,-0.00928253237587,0,86397,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,6,1.90074448518e-06,0.0190158921964,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,7,3.22316862934e-06,0.0322415668255,0,86394,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,8,6.18900150771e-06,0.0619039560791,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,9,1.12383057515e-05,0.112403884576,0,86394,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,10,2.89632627614e-05,0.289667651314,0,86398,daily_bucket,,,,,,,,
2024-02-01,ofi_1s,1s,,,,,863970,daily_monotonicity,,1,,,,,,
2024-02-01,ofi_1s,1s,,,,,863970,daily_top_bottom,0.588992059745,,,,,,,
2024-02-01,qi_1,1s,1,-3.55106594611e-05,-0.355074864976,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,2,-1.506127173e-05,-0.150595073351,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,3,-7.5082837664e-06,-0.0750690921636,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,4,-3.84681062422e-06,-0.0384576122944,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,5,-1.86627893755e-06,-0.0186497576381,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,6,1.53154904594e-06,0.0153270389413,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,7,5.33115787899e-06,0.0533234545341,0,86398,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,8,8.40526528688e-06,0.0840671555853,0,86393,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,9,1.57905832492e-05,0.157924148111,0,86397,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,10,3.41011870813e-05,0.341043063528,0,86394,daily_bucket,,,,,,,,
2024-02-01,qi_1,1s,,,,,863970,daily_monotonicity,,1,,,,,,
2024-02-01,qi_1,1s,,,,,863970,daily_top_bottom,0.696117928504,,,,,,,
