date,horizon,bucket,row_type,fraction_ret_zero,unique_forward_return_values,fraction_unchanged_mid,p_return_gt_0,p_return_lt_0,count
2024-05-01,1s,5,qi_1_decile,0.653545220954,17211,0.653545220954,0.165246880715,0.181207898331,86398
2024-05-01,1s,6,qi_1_decile,0.64508848482,17463,0.64508848482,0.192027685506,0.162883829674,86399
2024-05-01,1s,7,qi_1_decile,0.639069896642,17548,0.639069896642,0.2245743585,0.136355744858,86399
2024-05-01,1s,8,qi_1_decile,0.612757239751,19124,0.612757239751,0.27218222644,0.115060533809,86398
2024-05-01,1s,9,qi_1_decile,0.527749163763,23761,0.527749163763,0.380050695031,0.0922001412053,86399
2024-05-01,1s,10,qi_1_decile,0.352114632283,32028,0.352114632283,0.577675409153,0.0702099585639,86398
2024-05-01,5s,,daily,0.219832256093,169617,0.219832256093,0.394823227646,0.38534451626,863936
2024-05-01,5s,1,qi_1_decile,0.129233903642,37286,0.129233903642,0.232144097423,0.638621998935,86386
2024-05-01,5s,2,qi_1_decile,0.218704053162,28796,0.218704053162,0.26591569515,0.515380251687,86377
2024-05-01,5s,3,qi_1_decile,0.248544475953,24756,0.248544475953,0.300885467909,0.450570056138,86395
2024-05-01,5s,4,qi_1_decile,0.281859539051,22965,0.281859539051,0.321483556554,0.396656904395,86387
2024-05-01,5s,5,qi_1_decile,0.272054908678,23453,0.272054908678,0.355355448043,0.372589643279,86398
2024-05-01,5s,6,qi_1_decile,0.268996168937,23659,0.268996168937,0.385050752902,0.345953078161,86399
2024-05-01,5s,7,qi_1_decile,0.252005231542,23979,0.252005231542,0.420548848945,0.327445919513,86399
2024-05-01,5s,8,qi_1_decile,0.234172087317,25419,0.234172087317,0.46623764439,0.299590268293,86398
2024-05-01,5s,9,qi_1_decile,0.188011435318,29657,0.188011435318,0.540828018843,0.27116054584,86399
2024-05-01,5s,10,qi_1_decile,0.104736220746,36120,0.104736220746,0.659714345239,0.235549434015,86398
2024-05-01,30s,,daily,0.0242263970934,175033,0.0242263970934,0.478957630435,0.496815972471,863686
2024-05-01,30s,1,qi_1_decile,0.0143543439255,38782,0.0143543439255,0.390322393934,0.59532326214,86385
2024-05-01,30s,2,qi_1_decile,0.0231989524549,30587,0.0231989524549,0.414487178002,0.562313869544,86297
2024-05-01,30s,3,qi_1_decile,0.0263523527232,26801,0.0263523527232,0.43907465728,0.534572989996,86368
2024-05-01,30s,4,qi_1_decile,0.0332252836305,24772,0.0332252836305,0.448379254457,0.518395461912,86380
2024-05-01,30s,5,qi_1_decile,0.0334498483761,25447,0.0334498483761,0.451098405056,0.515451746568,86398
2024-05-01,30s,6,qi_1_decile,0.0302553299845,25639,0.0302553299845,0.481457904118,0.488286765897,86398
2024-05-01,30s,7,qi_1_decile,0.0299343666439,25923,0.0299343666439,0.493685538668,0.476380094688,86389
2024-05-01,30s,8,qi_1_decile,0.0232216241246,27145,0.0232216241246,0.53025409504,0.446524280836,86385
2024-05-01,30s,9,qi_1_decile,0.0192251978724,31350,0.0192251978724,0.551157104284,0.429617697843,86293
2024-05-01,30s,10,qi_1_decile,0.00904008426609,37066,0.00904008426609,0.589654254396,0.401305661338,86393
2024-06-01,100ms,,daily,0.992087450113,6751,0.992087450113,0.00381969201708,0.00409285787042,863944
2024-06-01,100ms,1,qi_1_decile,0.970924243301,2475,0.970924243301,0.000127322182997,0.0289484345159,86395
2024-06-01,100ms,2,qi_1_decile,0.994235777533,499,0.994235777533,0.000219920134267,0.00554430233231,86395
2024-06-01,100ms,3,qi_1_decile,0.997245179063,239,0.997245179063,0.000289371947126,0.00246544898951,86394
2024-06-01,100ms,4,qi_1_decile,0.998229064182,154,0.998229064182,0.000393541292899,0.00137739452515,86395
2024-06-01,100ms,5,qi_1_decile,0.9986341486,119,0.9986341486,0.000520875533897,0.0008449758661,86393
2024-06-01,100ms,6,qi_1_decile,0.998518415631,129,0.998518415631,0.000844966085608,0.000636618283677,86394
2024-06-01,100ms,7,qi_1_decile,0.998506858036,130,0.998506858036,0.00108802592743,0.000405116036808,86395
2024-06-01,100ms,8,qi_1_decile,0.997650299789,204,0.997650299789,0.00210662777508,0.000243072435586,86394
2024-06-01,100ms,9,qi_1_decile,0.995057584351,428,0.995057584351,0.00475721974651,0.000185195902541,86395
2024-06-01,100ms,10,qi_1_decile,0.971873046739,2402,0.971873046739,0.0278491561914,0.000277797069241,86394
2024-06-01,500ms,,daily,0.97122124787,9080,0.97122124787,0.0137463886214,0.0150323635084,863936
2024-06-01,500ms,1,qi_1_decile,0.90458938596,3150,0.90458938596,0.000648185658892,0.0947624283813,86395
2024-06-01,500ms,2,qi_1_decile,0.973725331327,978,0.973725331327,0.00122692285433,0.0250477458186,86395
2024-06-01,500ms,3,qi_1_decile,0.986075421904,545,0.986075421904,0.00134268583466,0.012581892261,86394
2024-06-01,500ms,4,qi_1_decile,0.991272643093,358,0.991272643093,0.00185195902541,0.00687539788182,86395
2024-06-01,500ms,5,qi_1_decile,0.993274606721,306,0.993274606721,0.00262764935351,0.00409774392573,86389
2024-06-01,500ms,6,qi_1_decile,0.993656673226,283,0.993656673226,0.00386618821623,0.0024771385577,86390
2024-06-01,500ms,7,qi_1_decile,0.992557439667,316,0.992557439667,0.00593784362521,0.00150471670814,86395
2024-06-01,500ms,8,qi_1_decile,0.989212213811,448,0.989212213811,0.0095955737667,0.00119221242216,86394
2024-06-01,500ms,9,qi_1_decile,0.977579721049,845,0.977579721049,0.0216100468777,0.000810232073615,86395
2024-06-01,500ms,10,qi_1_decile,0.910271546635,3016,0.910271546635,0.0887561636225,0.000972289742343,86394
2024-06-01,1s,,daily,0.948517581367,9595,0.948517581367,0.0245611313932,0.0269212872399,863926
2024-06-01,1s,1,qi_1_decile,0.840210660339,3278,0.840210660339,0.00148156722033,0.158307772441,86395
2024-06-01,1s,2,qi_1_decile,0.949580415533,1179,0.949580415533,0.00251171942821,0.0479078650385,86395
2024-06-01,1s,3,qi_1_decile,0.970750283585,709,0.970750283585,0.00309049239531,0.0261592240202,86394
2024-06-01,1s,4,qi_1_decile,0.982093871173,442,0.982093871173,0.00409745934371,0.0138086694832,86395
2024-06-01,1s,5,qi_1_decile,0.985958047787,394,0.985958047787,0.00547555102797,0.0085664011854,86384
2024-06-01,1s,6,qi_1_decile,0.986710655785,356,0.986710655785,0.00825374775713,0.00503559645772,86385
2024-06-01,1s,7,qi_1_decile,0.984408819955,417,0.984408819955,0.0123502517507,0.00324092829446,86395
2024-06-01,1s,8,qi_1_decile,0.978285529088,540,0.978285529088,0.019225872167,0.00248859874528,86394
2024-06-01,1s,9,qi_1_decile,0.956698883037,1010,0.956698883037,0.0415186064008,0.00178251056195,86395
2024-06-01,1s,10,qi_1_decile,0.850487302359,3136,0.850487302359,0.14760284279,0.00190985485103,86394
2024-06-01,5s,,daily,0.817589124063,11071,0.817589124063,0.0876168602955,0.0947940156416,863852
2024-06-01,5s,1,qi_1_decile,0.56923433069,3563,0.56923433069,0.0122576537994,0.41850801551,86395
2024-06-01,5s,2,qi_1_decile,0.790728630129,1833,0.790728630129,0.0155448810695,0.193726488801,86395
2024-06-01,5s,3,qi_1_decile,0.849468713105,1313,0.849468713105,0.0238442484432,0.126687038452,86394
2024-06-01,5s,4,qi_1_decile,0.906198275363,879,0.906198275363,0.0248394004283,0.0689623242086,86395
2024-06-01,5s,5,qi_1_decile,0.917527564162,732,0.917527564162,0.0315598072825,0.0509126285555,86344
2024-06-01,5s,6,qi_1_decile,0.924216280066,720,0.924216280066,0.0445391483596,0.0312445715742,86351
2024-06-01,5s,7,qi_1_decile,0.912842178367,765,0.912842178367,0.0646333699867,0.0225244516465,86395
2024-06-01,5s,8,qi_1_decile,0.89349954858,968,0.89349954858,0.0924832743015,0.0140171771188,86394
2024-06-01,5s,9,qi_1_decile,0.810833960299,1615,0.810833960299,0.178401527866,0.0107645118352,86395
2024-06-01,5s,10,qi_1_decile,0.601453804662,3404,0.601453804662,0.388013056462,0.0105331388754,86394
2024-06-01,30s,,daily,0.449484832133,12590,0.449484832133,0.273950268758,0.276564899109,863602
2024-06-01,30s,1,qi_1_decile,0.202430696221,3868,0.202430696221,0.112240291684,0.685329012096,86395
2024-06-01,30s,2,qi_1_decile,0.35277912818,2438,0.35277912818,0.120170382202,0.527050489617,86394
2024-06-01,30s,3,qi_1_decile,0.444874005996,1954,0.444874005996,0.143182896762,0.411943097242,86393
2024-06-01,30s,4,qi_1_decile,0.548623895701,1660,0.548623895701,0.14730163141,0.304074472889,86367
2024-06-01,30s,5,qi_1_decile,0.600947471088,1389,0.600947471088,0.171020853653,0.228031675259,86124
2024-06-01,30s,6,qi_1_decile,0.581630881417,1409,0.581630881417,0.238092482204,0.180276636379,86395
2024-06-01,30s,7,qi_1_decile,0.581788282707,1443,0.581788282707,0.278931338375,0.139280378919,86351
2024-06-01,30s,8,qi_1_decile,0.530546102739,1673,0.530546102739,0.355013079612,0.114440817649,86394
2024-06-01,30s,9,qi_1_decile,0.418843683084,2216,0.418843683084,0.483060362289,0.098095954627,86395
2024-06-01,30s,10,qi_1_decile,0.232955992314,3664,0.232955992314,0.69012894414,0.0769150635461,86394
2024-07-01,100ms,,daily,0.970461087596,24616,0.970461087596,0.0149286035887,0.0146103088154,863979
2024-07-01,100ms,1,qi_1_decile,0.904986226533,7981,0.904986226533,0.000636588809926,0.0943771846571,86398
2024-07-01,100ms,2,qi_1_decile,0.973587351559,2269,0.973587351559,0.000451399337948,0.025961249103,86398
2024-07-01,100ms,3,qi_1_decile,0.987476561957,1082,0.987476561957,0.000729183545915,0.0117942544966,86398
2024-07-01,100ms,4,qi_1_decile,0.993425773745,569,0.993425773745,0.000763906571911,0.00581031968333,86398
2024-07-01,100ms,5,qi_1_decile,0.994722100049,457,0.994722100049,0.00197921248177,0.00329868746962,86398
2024-07-01,100ms,6,qi_1_decile,0.995439709253,395,0.995439709253,0.00297460589365,0.00158568485382,86398
2024-07-01,100ms,7,qi_1_decile,0.994097085581,511,0.994097085581,0.00459501377347,0.00130790064585,86398
2024-07-01,100ms,8,qi_1_decile,0.988622421815,983,0.988622421815,0.0106599689808,0.000717609203917,86398
2024-07-01,100ms,9,qi_1_decile,0.974999131914,2137,0.974999131914,0.0243989953355,0.000601872750211,86397
2024-07-01,100ms,10,qi_1_decile,0.897254566078,8575,0.897254566078,0.10209727077,0.000648163151925,86398
2024-07-01,500ms,,daily,0.898190341156,34419,0.898190341156,0.050923927197,0.0508857316473,863975
2024-07-01,500ms,1,qi_1_decile,0.743963701183,10072,0.743963701183,0.00223395143181,0.253802347385,86394
2024-07-01,500ms,2,qi_1_decile,0.890356258247,4911,0.890356258247,0.0025579295817,0.107085812172,86398
2024-07-01,500ms,3,qi_1_decile,0.934767008496,2943,0.934767008496,0.00524317692539,0.059989814579,86398
2024-07-01,500ms,4,qi_1_decile,0.958251348411,1949,0.958251348411,0.00715294335517,0.034595708234,86398
2024-07-01,500ms,5,qi_1_decile,0.96450149309,1704,0.96450149309,0.0139239334244,0.0215745734855,86398
2024-07-01,500ms,6,qi_1_decile,0.966885807542,1640,0.966885807542,0.0198847195537,0.0132294729045,86398
2024-07-01,500ms,7,qi_1_decile,0.959871756291,1923,0.959871756291,0.0313317437904,0.00879649991898,86398
2024-07-01,500ms,8,qi_1_decile,0.938655987407,2859,0.938655987407,0.0570036343434,0.0043403782495,86398
2024-07-01,500ms,9,qi_1_decile,0.897565887704,4566,0.897565887704,0.0994131740685,0.00302093822702,86397
2024-07-01,500ms,10,qi_1_decile,0.727077015672,10824,0.727077015672,0.270492372509,0.00243061181972,86398
2024-07-01,1s,,daily,0.828040325474,37324,0.828040325474,0.0854531986064,0.0865064759193,863970
2024-07-01,1s,1,qi_1_decile,0.625936172429,10586,0.625936172429,0.00600770931484,0.368056118256,86389
2024-07-01,1s,2,qi_1_decile,0.807657584666,5952,0.807657584666,0.0069330308572,0.185409384476,86398
2024-07-01,1s,3,qi_1_decile,0.872369730781,3908,0.872369730781,0.0133683650084,0.114261904211,86398
2024-07-01,1s,4,qi_1_decile,0.908828908077,2789,0.908828908077,0.0192481307438,0.0719229611797,86398
2024-07-01,1s,5,qi_1_decile,0.921421792171,2513,0.921421792171,0.0308687701104,0.0477094377185,86398
2024-07-01,1s,6,qi_1_decile,0.925148730295,2454,0.925148730295,0.042859788421,0.0319914812843,86398
2024-07-01,1s,7,qi_1_decile,0.91162989884,2800,0.91162989884,0.0671890553022,0.0211810458575,86398
2024-07-01,1s,8,qi_1_decile,0.87890923401,3776,0.87890923401,0.109736336489,0.0113544295007,86398
2024-07-01,1s,9,qi_1_decile,0.818234429436,5684,0.818234429436,0.174137990902,0.00762757966133,86397
2024-07-01,1s,10,qi_1_decile,0.610245607537,11239,0.610245607537,0.384175559619,0.00557883284335,86398
2024-07-01,5s,,daily,0.515688771081,44279,0.515688771081,0.239919900918,0.244391328001,863930
2024-07-01,5s,1,qi_1_decile,0.295162653881,11965,0.295162653881,0.0632433496624,0.641593996456,86349
2024-07-01,5s,2,qi_1_decile,0.471434523947,8618,0.471434523947,0.0823630176624,0.44620245839,86398
2024-07-01,5s,3,qi_1_decile,0.553195675826,6745,0.553195675826,0.101263918146,0.345540406028,86398
2024-07-01,5s,4,qi_1_decile,0.616009629853,5317,0.616009629853,0.119099979166,0.264890390981,86398
2024-07-01,5s,5,qi_1_decile,0.631797032339,5071,0.631797032339,0.161415773513,0.206787194148,86398
2024-07-01,5s,6,qi_1_decile,0.635542900795,5157,0.635542900795,0.197576304733,0.166880794472,86397
2024-07-01,5s,7,qi_1_decile,0.60273385958,5512,0.60273385958,0.256336952244,0.140929188176,86398
2024-07-01,5s,8,qi_1_decile,0.569411328966,6343,0.569411328966,0.335297113359,0.0952915576749,86398
2024-07-01,5s,9,qi_1_decile,0.482812102132,8258,0.482812102132,0.439871293317,0.077316604551,86398
2024-07-01,5s,10,qi_1_decile,0.298664320933,12623,0.298664320933,0.642630616449,0.0587050626172,86398
2024-07-01,30s,,daily,0.107485411263,48539,0.107485411263,0.447137828825,0.445376759911,863680
2024-07-01,30s,1,qi_1_decile,0.0417313709584,13257,0.0417313709584,0.306072546066,0.652196082976,86290
2024-07-01,30s,2,qi_1_decile,0.0824063011124,10242,0.0824063011124,0.322792812649,0.594800886239,86207
2024-07-01,30s,3,qi_1_decile,0.118694877196,8382,0.118694877196,0.355390171069,0.525914951735,86398
2024-07-01,30s,4,qi_1_decile,0.132863409609,6925,0.132863409609,0.379515492436,0.487621097955,86397
2024-07-01,30s,5,qi_1_decile,0.165189009005,6776,0.165189009005,0.381143082016,0.453667908979,86398
2024-07-01,30s,6,qi_1_decile,0.142838954605,6979,0.142838954605,0.444663070904,0.41249797449,86398
2024-07-01,30s,7,qi_1_decile,0.111518785157,7236,0.111518785157,0.485335308688,0.403145906155,86398
2024-07-01,30s,8,qi_1_decile,0.118856917984,8184,0.118856917984,0.535220722702,0.345922359314,86398
2024-07-01,30s,9,qi_1_decile,0.111877589759,9995,0.111877589759,0.595407301095,0.292715109146,86398
2024-07-01,30s,10,qi_1_decile,0.0487395541563,13851,0.0487395541563,0.665385772819,0.285874673025,86398
2024-08-01,100ms,,daily,0.924464141243,53719,0.924464141243,0.0378732550374,0.0376626037197,863987
2024-08-01,100ms,1,qi_1_decile,0.762184747509,16448,0.762184747509,0.00115742080348,0.236657831688,86399
2024-08-01,100ms,2,qi_1_decile,0.938228451718,4960,0.938228451718,0.0010301045151,0.0607414437667,86399
2024-08-01,100ms,3,qi_1_decile,0.961191680459,3233,0.961191680459,0.00171298278915,0.0370953367516,86399
2024-08-01,100ms,4,qi_1_decile,0.978483547263,1840,0.978483547263,0.00244215789535,0.0190742948414,86399
2024-08-01,100ms,5,qi_1_decile,0.985138544874,1280,0.985138544874,0.00481492627144,0.0100465288548,86398
2024-08-01,100ms,6,qi_1_decile,0.985786872533,1227,0.985786872533,0.00835657820114,0.00585654926562,86399
2024-08-01,100ms,7,qi_1_decile,0.980925484386,1639,0.980925484386,0.0158799972222,0.00319451839163,86398
2024-08-01,100ms,8,qi_1_decile,0.964339865045,3021,0.964339865045,0.0339818747902,0.00167826016505,86399
2024-08-01,100ms,9,qi_1_decile,0.936654359425,5219,0.936654359425,0.0622345166032,0.00111112397134,86399
2024-08-01,100ms,10,qi_1_decile,0.751707215445,18660,0.751707215445,0.247123776013,0.00116900854186,86398
2024-08-01,500ms,,daily,0.776701624916,80934,0.776701624916,0.11163761324,0.111660761844,863983
2024-08-01,500ms,1,qi_1_decile,0.547078091182,21084,0.547078091182,0.0100811351983,0.44284077362,86399
2024-08-01,500ms,2,qi_1_decile,0.771883933842,11023,0.771883933842,0.0131020034954,0.215014062663,86399
2024-08-01,500ms,3,qi_1_decile,0.823967869998,9324,0.823967869998,0.020266438269,0.155765691733,86399
2024-08-01,500ms,4,qi_1_decile,0.865496128427,7553,0.865496128427,0.0294100626165,0.105093808956,86399
2024-08-01,500ms,5,qi_1_decile,0.888712701683,6524,0.888712701683,0.043334336443,0.0679529618741,86398
2024-08-01,500ms,6,qi_1_decile,0.889142235443,6517,0.889142235443,0.0630331369576,0.0478246275999,86399
2024-08-01,500ms,7,qi_1_decile,0.871819802301,7288,0.871819802301,0.095550616941,0.0326295807579,86394
2024-08-01,500ms,8,qi_1_decile,0.828366069052,9316,0.828366069052,0.14971238093,0.0219215500179,86399
2024-08-01,500ms,9,qi_1_decile,0.757844419496,12173,0.757844419496,0.226657715946,0.0154978645586,86399
2024-08-01,500ms,10,qi_1_decile,0.522708859001,24304,0.522708859001,0.465230676636,0.0120604643626,86398
2024-08-01,1s,,daily,0.655843088597,89883,0.655843088597,0.171580757843,0.172576153559,863978
2024-08-01,1s,1,qi_1_decile,0.421347469299,22934,0.421347469299,0.0299887730182,0.548663757682,86399
2024-08-01,1s,2,qi_1_decile,0.641836132363,13423,0.641836132363,0.0383916480515,0.319772219586,86399
2024-08-01,1s,3,qi_1_decile,0.702473408257,12250,0.702473408257,0.0515862452112,0.245940346532,86399
2024-08-01,1s,4,qi_1_decile,0.748075787914,10744,0.748075787914,0.0697230292017,0.182201182884,86399
2024-08-01,1s,5,qi_1_decile,0.782379221741,9655,0.782379221741,0.0898516169356,0.127769161323,86398
2024-08-01,1s,6,qi_1_decile,0.780529867244,9645,0.780529867244,0.122767624625,0.0967025081309,86399
2024-08-01,1s,7,qi_1_decile,0.757749739553,10232,0.757749739553,0.16882741058,0.0734228498669,86390
2024-08-01,1s,8,qi_1_decile,0.703430634968,12245,0.703430634968,0.243153776708,0.0534155883238,86398
2024-08-01,1s,9,qi_1_decile,0.620458570122,14932,0.620458570122,0.337689093624,0.0418523362539,86399
2024-08-01,1s,10,qi_1_decile,0.40015972592,26197,0.40015972592,0.563832496123,0.0360077779578,86398
2024-08-01,5s,,daily,0.288926983186,108047,0.288926983186,0.352444272621,0.358628744192,863938
2024-08-01,5s,1,qi_1_decile,0.136066389657,28026,0.136066389657,0.189782289147,0.674151321196,86399
2024-08-01,5s,2,qi_1_decile,0.26792907079,18664,0.26792907079,0.197590166211,0.534480762998,86396
2024-08-01,5s,3,qi_1_decile,0.315635345047,17983,0.315635345047,0.225443896567,0.458920758386,86394
2024-08-01,5s,4,qi_1_decile,0.337750873863,16700,0.337750873863,0.260816222598,0.401432903539,86398
2024-08-01,5s,5,qi_1_decile,0.37584203338,15986,0.37584203338,0.281499571749,0.34265839487,86398
2024-08-01,5s,6,qi_1_decile,0.375490457065,15687,0.375490457065,0.323719024526,0.300790518409,86399
2024-08-01,5s,7,qi_1_decile,0.366188216229,16081,0.366188216229,0.377265887255,0.256545896516,86390
2024-08-01,5s,8,qi_1_decile,0.310060555536,17927,0.310060555536,0.466682876562,0.223256567902,86367
2024-08-01,5s,9,qi_1_decile,0.260419680783,19670,0.260419680783,0.537656685841,0.201923633375,86399
2024-08-01,5s,10,qi_1_decile,0.143903794069,30320,0.143903794069,0.664020000463,0.192076205468,86398
2024-08-01,30s,,daily,0.0389816693065,116521,0.0389816693065,0.480674734395,0.480343596299,863688
2024-08-01,30s,1,qi_1_decile,0.018178449853,30165,0.018178449853,0.401674269967,0.58014728018,86366
2024-08-01,30s,2,qi_1_decile,0.0330076180332,20722,0.0330076180332,0.407391113066,0.5596012689,86374
2024-08-01,30s,3,qi_1_decile,0.0386485735458,20080,0.0386485735458,0.410997128566,0.550354297888,86368
2024-08-01,30s,4,qi_1_decile,0.0456955022107,18727,0.0456955022107,0.435623509803,0.518680987986,86398
2024-08-01,30s,5,qi_1_decile,0.0485680868065,18359,0.0485680868065,0.448415225875,0.503016687318,86353
2024-08-01,30s,6,qi_1_decile,0.0465611897426,18181,0.0465611897426,0.484908151683,0.468530658574,86338
2024-08-01,30s,7,qi_1_decile,0.0531306441902,18241,0.0531306441902,0.516452090955,0.430417264854,86372
2024-08-01,30s,8,qi_1_decile,0.0452092549274,19724,0.0452092549274,0.551474164486,0.403316580587,86354
2024-08-01,30s,9,qi_1_decile,0.0353673925375,21613,0.0353673925375,0.567904235983,0.396728371479,86379
2024-08-01,30s,10,qi_1_decile,0.0254555136249,31862,0.0254555136249,0.581899844882,0.392644641493,86386
2024-09-01,100ms,,daily,0.944076373553,35559,0.944076373553,0.0284178507438,0.0275057757036,863964
2024-09-01,100ms,1,qi_1_decile,0.810801425992,11583,0.810801425992,0.000497708227233,0.188700865781,86396
2024-09-01,100ms,2,qi_1_decile,0.958771716611,3383,0.958771716611,0.000740766461798,0.0404875169277,86397
2024-09-01,100ms,3,qi_1_decile,0.978540673179,1829,0.978540673179,0.00119218482337,0.0202671419973,86396
2024-09-01,100ms,4,qi_1_decile,0.988413949558,999,0.988413949558,0.00194451196222,0.00964153847935,86397
2024-09-01,100ms,5,qi_1_decile,0.990207879994,845,0.990207879994,0.00354183064031,0.00625028936525,86396
2024-09-01,100ms,6,qi_1_decile,0.989941663966,870,0.989941663966,0.00603037177647,0.0040279642576,86396
2024-09-01,100ms,7,qi_1_decile,0.986318969409,1177,0.986318969409,0.0109378797875,0.00274315080385,86397
2024-09-01,100ms,8,qi_1_decile,0.977151719987,1949,0.977151719987,0.0214130283809,0.00143525163202,86396
2024-09-01,100ms,9,qi_1_decile,0.949778348785,4110,0.949778348785,0.0493072676135,0.000914383601282,86397
2024-09-01,100ms,10,qi_1_decile,0.810836149822,11614,0.810836149822,0.188573545072,0.000590305106718,86396
2024-09-01,500ms,,daily,0.835902522814,54972,0.835902522814,0.0838723268315,0.0802251503549,863956
2024-09-01,500ms,1,qi_1_decile,0.59704602278,15633,0.59704602278,0.00601907584036,0.39693490138,86392
2024-09-01,500ms,2,qi_1_decile,0.837980485434,7159,0.837980485434,0.00747711147378,0.154542403093,86397
2024-09-01,500ms,3,qi_1_decile,0.898722163063,5175,0.898722163063,0.0114935876661,0.0897842492708,86396
2024-09-01,500ms,4,qi_1_decile,0.932601826452,3725,0.932601826452,0.0160653726403,0.0513328009074,86397
2024-09-01,500ms,5,qi_1_decile,0.941698689754,3287,0.941698689754,0.0230797722117,0.0352215380342,86396
2024-09-01,500ms,6,qi_1_decile,0.93698490601,3501,0.93698490601,0.0373877210853,0.0256273729049,86392
2024-09-01,500ms,7,qi_1_decile,0.921270414482,4207,0.921270414482,0.0604650624443,0.0182645230737,86397
2024-09-01,500ms,8,qi_1_decile,0.886869762489,5644,0.886869762489,0.0992522801982,0.0138779573128,86396
2024-09-01,500ms,9,qi_1_decile,0.811231871477,8357,0.811231871477,0.179809484126,0.00895864439737,86397
2024-09-01,500ms,10,qi_1_decile,0.594610861614,15860,0.594610861614,0.397668873559,0.00772026482708,86396
2024-09-01,1s,,daily,0.744795392305,61311,0.744795392305,0.130794054258,0.124410553437,863946
2024-09-01,1s,1,qi_1_decile,0.463584591166,17097,0.463584591166,0.0164482822484,0.519967126586,86392
2024-09-01,1s,2,qi_1_decile,0.732849520238,8452,0.732849520238,0.0177205227033,0.249429957059,86397
2024-09-01,1s,3,qi_1_decile,0.819448785174,6574,0.819448785174,0.0254771909111,0.155074023915,86391
2024-09-01,1s,4,qi_1_decile,0.871141359075,5001,0.871141359075,0.0341215551466,0.0947370857784,86397
2024-09-01,1s,5,qi_1_decile,0.884126579934,4726,0.884126579934,0.0477568405945,0.0681165794713,86396
2024-09-01,1s,6,qi_1_decile,0.877400534803,4875,0.877400534803,0.0732749140496,0.0493245511477,86387
2024-09-01,1s,7,qi_1_decile,0.849508663495,5670,0.849508663495,0.112538629814,0.0379527066912,86397
2024-09-01,1s,8,qi_1_decile,0.797722116765,7301,0.797722116765,0.173040418538,0.0292374646974,86396
2024-09-01,1s,9,qi_1_decile,0.694850515643,9879,0.694850515643,0.283713554869,0.0214359294883,86397
2024-09-01,1s,10,qi_1_decile,0.457324413167,17271,0.457324413167,0.523832121857,0.0188434649752,86396
2024-09-01,5s,,daily,0.422224074306,77460,0.422224074306,0.296399318433,0.281376607261,863892
2024-09-01,5s,1,qi_1_decile,0.194320641793,20557,0.194320641793,0.099822881817,0.70585647639,86383
2024-09-01,5s,2,qi_1_decile,0.389158969373,11510,0.389158969373,0.102541843184,0.508299187444,86394
2024-09-01,5s,3,qi_1_decile,0.493934342733,9899,0.493934342733,0.123732462842,0.382333194425,86388
2024-09-01,5s,4,qi_1_decile,0.559046913352,8674,0.559046913352,0.153220951234,0.287732135414,86372
2024-09-01,5s,5,qi_1_decile,0.57371869068,8543,0.57371869068,0.198504560396,0.227776748924,86396
2024-09-01,5s,6,qi_1_decile,0.553421993819,9016,0.553421993819,0.262833200227,0.183744805954,86397
2024-09-01,5s,7,qi_1_decile,0.51136034816,9411,0.51136034816,0.330613331481,0.158026320358,86397
2024-09-01,5s,8,qi_1_decile,0.446560025927,10812,0.446560025927,0.416466040094,0.136973933978,86396
2024-09-01,5s,9,qi_1_decile,0.331720305626,13317,0.331720305626,0.551111368372,0.117168326001,86380
2024-09-01,5s,10,qi_1_decile,0.168968271423,20672,0.168968271423,0.725138617185,0.105893111391,86389
2024-09-01,30s,,daily,0.0742819362653,86917,0.0742819362653,0.461529198441,0.464188865294,863642
2024-09-01,30s,1,qi_1_decile,0.0283140134101,22808,0.0283140134101,0.322687109886,0.648998876704,86353
2024-09-01,30s,2,qi_1_decile,0.0743717429068,13174,0.0743717429068,0.3288940359,0.596734221193,86350
2024-09-01,30s,3,qi_1_decile,0.0986564744035,11800,0.0986564744035,0.351609914292,0.549733611304,86340
2024-09-01,30s,4,qi_1_decile,0.111763751796,10838,0.111763751796,0.404536818203,0.483699430001,86316
2024-09-01,30s,5,qi_1_decile,0.108136598476,10743,0.108136598476,0.44268239001,0.449181011514,86326
2024-09-01,30s,6,qi_1_decile,0.0886411520919,11098,0.0886411520919,0.481303975365,0.430054872543,86382
2024-09-01,30s,7,qi_1_decile,0.0931053642951,11271,0.0931053642951,0.514122658764,0.392771976941,86386
2024-09-01,30s,8,qi_1_decile,0.0664151118107,12674,0.0664151118107,0.548034631233,0.385550256956,86396
2024-09-01,30s,9,qi_1_decile,0.0516105883306,14575,0.0516105883306,0.588828315798,0.359561095871,86397
2024-09-01,30s,10,qi_1_decile,0.0218644381684,22759,0.0218644381684,0.632320940784,0.345814621047,86396
2024-10-01,100ms,,daily,0.920527977018,62398,0.920527977018,0.0390623824477,0.0404096405344,863977
2024-10-01,100ms,1,qi_1_decile,0.768579927544,18017,0.768579927544,0.00180561825063,0.229614454206,86397
2024-10-01,100ms,2,qi_1_decile,0.916479548138,7106,0.916479548138,0.00212967892775,0.0813907729346,86398
2024-10-01,100ms,3,qi_1_decile,0.957985138545,3614,0.957985138545,0.00334498483761,0.0386698766175,86398
2024-10-01,100ms,4,qi_1_decile,0.974548021945,2193,0.974548021945,0.00560198152735,0.0198499965277,86398
